Comprado en mi supermercado local,Encontré esto en el pasillo orgánico en mi supermercado local. $ [...] por una caja de 100 en oposición a 3 cajas que se venden aquí sin envío ni espera. Me gustaría saber si alguien sabe si esta es una buena calidad para ser un té en bolsas. No soy un experto en Pu-erh y estoy buscando algo tan auténtico como pueda sin pagar un brazo y una pierna. ¿Alguien puede sugerir una buena calidad? La única razón por la que le di un 3 es porque es algo que puedes encontrar en tu supermercado sin comprar un paquete de 3.
El peor &#39;té&#39; que he probado.,Usé citas alrededor de la palabra té porque dudo que las bolsas contengan té. No me sorprendería si las bolsas contuvieran palos molidos en lugar de té. No le daría a este producto una sola estrella; merece cero estrellas en mi opinión. <br /> Esta herramienta no me permite continuar sin darle al producto al menos una estrella.
"Desde que obtuve los morsals marinados, eso es todo lo que mi gato comerá","He usado Fancy Feast durante años. Cuando vi salir a los Marinados Morsals, los probé y no, SOLO obtengo los Morsels Marinados, a pedido de &quot;Smoky (mi gato negro)&quot;. <br /><br /> Los ama y más que a la otra línea. <br /><br /> Si tu gato es como Smoky, donde prefiere mucho la comida para gatos con salsa, así que la lame y también se lleva la carne. Además, si a tu gato le gustan las morales más pequeñas de la comida, como a mi gato, entonces a tu gato realmente le deben gustar los Morsals marinados. <br /><br /> Ha habido ocasiones en que he tratado de cambiarme a marcas diferentes, pero si los trozos de carne o pescado son grandes para él, él solo lamerá la salsa. Los Morsals marinados son sus favoritos. <br /><br /> Sigo esperando que mi Smok empiece a hablar conmigo, para poder entender sus elecciones de comida, así como su filosofía de vida :-), pero hasta entonces, Smokey y los otros gatos que he tenido me han comunicado. bastante bien como lo que quieren y todos me han entrenado muy bien. <br /><br /> Jon"
Gran nutrición ...,"Estos tipos son bastante altos en la escala nutricional, pero en estas variedades de bocados marinados, bueno, los odian. Se atascan en los dientes de mis gatos y, aunque puede ser bastante cómico verlos después, no vale la pena comer solo media lata y tirar el resto al triturador de basura. Los recomiendo por su valor nutricional y pruébelos si a su gato le encanta el pollo. Mi rescate ama a muchas de las otras variedades y esto ha mejorado enormemente su calidad de vida. ¡Recomendar!"
país del vino gal,¡Mi hija los usó y me encantó el sabor fresco de los tomates! ¡Dijo que era como si los hubiera recogido de un jardín!
Debe mezclarlo con fruta u otra comida sabrosa para bebés,"Me encanta el hecho de que esta es una comida para bebés de granos múltiples ... pero como la comida de las personas, las cosas buenas para ti NUNCA saben muy bien ... así que mézclalas con plátanos u otra fruta. Sí, la textura es un poco difícil de tragar para los más pequeños, por lo tanto, ¿por qué quieres diluirla? Leí las otras críticas y no puedo creer que nunca pensaron mezclar esta comida con otra cosa."
Me gusta esta textura y sabe bien,"Nos encanta esta bolsa de verduras para nuestros 18 meses, y lo que es más importante, a ella también le gusta. Me gusta que tenga una textura seca en comparación con los vegetales mezclados básicos. Le agrego un toque de leche cada vez y lo hace muy cremoso. Ella siempre lo termina, y es uno de nuestros favoritos."
A mi hijo a los 21 meses TODAVÍA le encanta este,"Mi hijo ha estado comiendo las súper verduras multigrano con gusto desde que tenía 8 meses. Le gusta el frío o el calor. Sí, es un sabor bastante simple para nuestros paladares adultos, pero en mi opinión es excelente para los más pequeños. Empecé a ponerle un poco de pimienta molida y hierbas más recientemente. A veces, lo sirvo como refrigerio, a veces como guarnición de albóndigas o pollo. Muy recomendable."
saludable pero mi bebé no lo comería,"Mis 9 meses y medio de edad se meten esto en la boca y no lo tragan. No hay mucho que no le guste, pero seguro que no le gustan estas cosas. Parece un extraño material verde blando. Estoy seguro de que es súper saludable, pero a ella no le gustó en absoluto."
Textura rara,Los granos hacen que esta comida sea realmente escamosa. Simplemente no se pega y se estaba cayendo de la cuchara. Un gran desastre realmente. Tampoco tiene una tapa con cierre de cremallera y pensé que le gustaban muchos de los otros alimentos de la bolsa y me llevé esto a cenar. Terminé poniendo las sobras en una bolsa de plástico. Mi bebé tampoco era fanático de esto y no es quisquillosa. Incluso mis perros levantaron la nariz y pensé que sabía bastante desagradable.
BUENO,"Es más un acompañamiento que un plato principal. Cocine algunos chiles y pimientos, entonces es más una comida. También hizo una muy buena ensalada de tacos. También era bueno como burrito relleno con un poco de queso extra. Este es un buen punto de partida para dejar que tu imaginación sea grandiosa. La fecha de vencimiento de la mía fue buena durante un año, bien entrado el 2008."
Muy bueno y relativamente económico,"Hice esto anoche para la cena. Fue muy bueno. Sustituí la cubierta de queso que proporcionan con queso real y luego usé la cacerola como relleno de burrito. Hizo 14 burritos (8 pulgadas), por lo que es muy útil. <br /><br /> Si le gustan las cosas picantes, es un poco soso, pero eso es de esperar con las comidas en caja. Por otro lado, si no te gusta el picante, entonces hace un poco de calor ... así que podría ir en cualquier dirección. <br /><br /> Como nota al margen: no hay mucha carne en esto, por lo que si desea muchas hamburguesas, estaría mejor con otra cosa."
OKAY; Pero no tan bueno como otros,"Por supuesto, es una opinión de sabor. Le di cuatro estrellas porque es fácil y bastante comestible. Probablemente tres estrellas como solo comida. <br /><br /> Envuelva una tortilla alrededor o cómela simple, es una comida interesante y bastante buena y abundante. No tengo idea de por qué alguien lo tiraría; simplemente no es tan malo, amigos. No es el mejor din-din del mundo; pero tampoco del todo mal. Pero entonces, si odias masticar un taco, entonces puede que no te guste. <br /><br /> Personalmente, prefiero el Stroganoff y me encanta el pollo y las galletas. He ordenado el Alfredo, así que ya veremos. Sin embargo, todas estas son comidas fáciles a un precio decente. Soy un chico retirado que vive, así que son geniales para mí. Probablemente sea una buena idea para un estudiante universitario o dos. Para cualquiera, un buen paquete para tener en un día ocupado. Alimenta a dos personas hambrientas, tres personas normales. Un poco escaso para cuatro; a menos que estén a dieta."
Mal producto,"Le envié esto a mi madre para ayudarla con los alimentos ya que tiene un ingreso fijo. Ella dijo que era horrible y que tiraría las otras 2 cajas. Por lo tanto, no recomendaría este producto."
Las mejores castañas,"He tostado y pelado castañas toda mi vida. Como tengo menos tiempo y energía ahora, ordené estos en un frasco ya pelado. Probé muchos diferentes y descubrí que estos son los más sabrosos, limpios y frescos."
Si te encanta el regaliz ...,"Esta es una de las dos mentas de regaliz que recomendaría. De hecho, son difíciles de encontrar y en este momento (6/2011) Amazon no tiene mi otro favorito, St. Claire&#39;s. Sin embargo, Meltzer&#39;s tiene hierbas beneficiosas y un sabor de regaliz suave pero definido. No es uno de los caramelos gomosos con sabor a regaliz. Dos o tres de estas pequeñas pastillas duras, y ya está. ¡No hay lengua negra tampoco! Date un capricho y disfruta de estas pequeñas gemas."
¡Ve a por ello!,"El Butterfinger ha existido desde que fue introducido por la Curtiss Candy Company de Illinois en 1923. En la década de 1990, pusieron una nueva arruga en la marca al hacer Butterfinger BBs. Eran buenos, ¡pero realmente se superaron a sí mismos cuando inventaron el Butterfinger Crisp! El Butterfinger Crisp está hecho de obleas horneadas que emparedan capas de crema con sabor a Butterfinger. Luego, todo está envuelto en chocolate. <br /><br /> Sí, esta barra de chocolate es genial, una mejora real en el original. Tiene el mismo gran sabor de Butterfinger, pero sin esa consistencia pegada a los dientes. ¡En todo caso, incluso sabe mejor! El Butterfinger Crisp de tamaño normal contiene 210 calorías, pero lo bueno es que viene en forma de dos barras, lo que le permite comer una como merienda (aproximadamente) de 100 calorías y guardar la otra para la merienda de mañana. Desearía que hicieran eso con otras barras de caramelo. <br /><br /> De todos modos, si te gustan los Butterfingers, o si te gustan los dulces de obleas, entonces te gustarán Butterfinger Crisps. ¡Ve a por ello!"
Una forma crujiente de comer butterfinger,"Butterfinger crips es tan bueno que es como comer un butterfinger realmente fresco. Ordeno en línea porque me costó encontrarlos en las tiendas. Si te gustan los butterfingers, te gustará el butterfinger crujiente. Una barra de chocolate ligera no demasiado pesada para tu estómago."
Me encantan estos,"A todas mis 3 chicas, del laboratorio negro, akita y pomerania les encantan estas delicias. ¡Los amo porque puedo disfrazar cualquiera de los medicamentos para perros en ellos, y aún así lo comerán! Excelente."
Tratamiento saludable,"A todos nos gusta dar golosinas a nuestras mascotas, pero algunas de ellas son demasiado altas en grasas o tienen demasiadas calorías. A mi perro le acaban de diagnosticar diabetes, y nuestro veterinario sugirió que usáramos estos trozos de pollo como golosinas en lugar de las galletas normales de tipo Milk Bone. Son muy bajas en grasas y altas en proteínas, muy masticables y mi perro las adora. Desearía que las golosinas fueran un poco más grandes para mi laboratorio, así que termino dándole dos. Si tienes un perro más pequeño, también hacen estas golosinas en un tamaño más pequeño. Además, estos son del tamaño adecuado para usar como golosinas si está entrenando a su perro."
Butlers NutriSentials Lean Treats para perros grandes 10oz. Paquete de 8,"Lean Treats para perros grandes es un gran producto y Goldie los ama, y sí, este fue el mejor precio y se envió a tiempo ... Tom (12)"
Trata de perro,¡A mi perro le encantan estas delicias! Él es muy quisquilloso y este es el único regalo que comerá. El hecho de que sean bastante saludables me hace muy feliz.
Gran regalo de gato que también es bueno para ellos,"Cuando una tienda local comenzó a ofrecer productos de bienestar, este era uno de ellos. Compré una bolsa y a mis gatos les encantó. Regresé a la tienda a comprar más y adivina qué; estaban agotadas. ¡Esto fue hace casi un año! Todavía no han reabastecido este producto porque &quot;sus computadoras corporativas hacen todos los pedidos por ellos&quot; y no un ser humano real que sepa qué vende y qué no. No hace falta decir que esta tienda es una cadena de tiendas de mascotas y, desde entonces, han perdido una gran cantidad de negocios locales (solo de mí), ya que descubrí que puedo comprar el mismo producto por mucho menos a través de Amazon y también obtenerlo. tan poco como unos días"
Pupstar,"Wellness Pure Delights son muy sabrosos, húmedos y saludables que la mayoría de nuestros gatos quisquillosos parecen disfrutar. Definitivamente comprará más en el futuro."
Grandes y saludables golosinas para gatos,"Aunque es un poco caro, estas son una excelente manera de darle a su gato un regalo saludable. Mi gato tiene un estómago sensible y no siempre puede comer las golosinas que le he traído sin que vomite. Dejé de usar golosinas en las tiendas de comestibles y me mudé a Natural Balance, pero eran demasiado para su estómago, pero estas golosinas le encantan y nunca se enferma después. Además, con todos los ingredientes naturales me siento bien por recompensarlo. <br /> (PD, ya que son ingredientes naturales, son malolientes como el salmón)."
intitulado,"Por lo general, le doy a mi gatito golosinas Catswell, porque son sencillas con ingredientes y usan pollo sin jaula. Bueno, Petco no los tenía en stock, por lo que parecía una buena alternativa. Le gustan tanto como a los demás. Intenté darle a otro gato estas golosinas y él lo olió y se alejó, pero terminó comiéndolo una vez que estuvo en el suelo."
Bueno,"Tengo 4 gatos, y ninguno de ellos me gusta mucho estas golosinas. Eventualmente los comerán, pero ciertamente no se vuelven locos por ellos. Me gusta ese grano y pollo libre, por lo que son buenos para los gatos con alergias."
No es para los bigotes de mi gato,"Realmente quería que a mi gato de 2 años le gustaran estas golosinas porque ya le doy comida húmeda de bienestar, que es excelente por sí misma. Tal vez está demasiado acostumbrada a las tentaciones de Whiskas que normalmente le doy, pero a ella no le gustaban en absoluto las sacudidas. Me di cuenta de que era difícil para ella recogerlo porque son bastante planos y la textura es más masticable de lo que está acostumbrada. La tercera vez que le di las golosinas, ella lo vomitó. Parece que ha vuelto a la alternativa menos saludable."
"veterinario recomendado y estamos de acuerdo, natural es el mejor ...","Recientemente adoptamos un gatito de refugio y nuestro veterinario nos recomendó varias marcas de alimentos naturales que ella consideraba superiores a nuestra comida regular para gatos. Como creemos que nuestra nueva adición merece lo mejor que podemos darle, no solo queríamos asegurarnos de que su comida regular fuera de alta calidad y buena para ella, sino que, como dijo nuestro veterinario, no olvide verificar que sus golosinas sean de alta calidad / Natural también. Como ya estábamos comprando la marca Wellness de su lista, probamos estas delicias. <br /><br /> A primera vista pensé, wow, casi $ 5.00 por esta pequeña bolsa, eso es caro, pero son golosinas muy pequeñas y duran mucho tiempo si solo le das a tu mascota unas pocas a la vez. A mi gato le encantan estos y hemos descubierto que su abrigo parece ser muy brillante y sedoso; no estoy seguro de si estas golosinas contribuyen, pero podrían hacerlo. Nos encanta el hecho de que no tienen maíz, trigo, soja o un montón de otras cosas que realmente no necesita. También usamos estas golosinas como un incentivo de capacitación para enseñarle a sentarse para una golosina ... ¡funcionó! La gente se ríe, pero ahora la llamamos y levantamos la bolsa y ella mira su dulce y se sienta. Si no se lo das de inmediato, se acerca y se sienta de nuevo ... gatita inteligente y le encantan esas golosinas. Este es el primer sabor que probamos, pero desde entonces hemos probado otros y ella los ama a todos. <br /><br /> Si desea probar algo más natural para su gatito, le daría una oportunidad. Hemos estado más que satisfechos y estos son los únicos regalos que consideramos comprar para ella."
Mi gato ama estos,"A mi gato le encantan estas cosas. El único inconveniente para ellos es que se secarán después de un tiempo. Aparte de eso, son excelentes bocadillos saludables para gatos."
¡Las mejores delicias por ahí!,"Annabelle (mi mezcla persa de tres años) adora absolutamente estos. A ella no le gustan otras golosinas. Estos son perfectos, porque son masticables, por lo que se sienten y saben diferente de su comida. Ella hace trucos para ellos y siempre viene corriendo cuando los sacamos. Definitivamente pruébalos. ¡Son saludables (sin granos) y perfectos para cualquier gatito! Para el comentario sobre la bolsa, simplemente compre un frasco de golosinas. Funciona mucho mejor, y se ve más lindo en su estante o mostrador :)"
LOL ¡Mi gato me ataca por esto!,"He descubierto la marca Wellness de comida para gatos, y yo (y mi gato) la adoro. ¡Solo desearía que fuera más fácil de pagar! Aún así, Amazon parece coincidir con PetSmart o tener un mejor trato. (Estas delicias, solo igualaron el precio, pero me gusta Amazon) <br /><br /> Cuando abro el cajón de la cama donde están guardados, ¡Ariel viene corriendo! ¡Rompería la bolsa y se la comería a todos si accidentalmente la dejara fuera! A ella le ENCANTA estas golosinas. <br /><br /> Me alegra poder malcriar a mi gato con golosinas / alimentos saludables como la marca Wellness. Recomiendo encarecidamente estas golosinas, aunque siempre y cuando sigan siendo 4.99, es posible que desee comprar primero en una tienda de mascotas local para asegurarse de que a su gato le gusten."
"Saludable, pero no muy sabroso.","Compré estos para mi gato y si se los doy, se los comerá, pero no es el tipo de golosina por el que hará trucos o correrá para comer. Es una alternativa más saludable a otras golosinas, pero no las volvería a comprar porque mi objetivo principal de comprar golosinas es entrenar a mi gato para que haga trucos o recompensarlo por su buen comportamiento. Estas golosinas simplemente no lo atraen lo suficiente como para ser realmente una delicia."
Este es el de Heidi,"Los ingredientes son buenos y a mi gato le encanta. Ella nunca se alejó, por lo que me sorprendió mucho cuando lo hicieron los gatos de mi hijo. Decidí calificarlo desde el punto de vista de mi gato."
A veces mi gato se los come ... a veces no,Este producto es realmente impredecible. Mi gato no parece volverse loco por estas golosinas ... A veces no las come de inmediato.
Pequeñas golosinas suaves para tu felino meticuloso,"Tengo 2 gatos Uno comerá cualquier cosa. El otro es muuuy quisquilloso. Le tuvieron que extirpar algunos de sus dientes debido a un virus en la boca, por lo que necesitaba encontrar algunas golosinas suaves. A ella le gustan estos más que cualquier cosa que haya probado. Realmente son pequeñas tiras diminutas. Me gusta el bienestar, todos los productos naturales. A ambos gatos también les gusta su comida para gatos de marca."
¡Ideal para hurones también!,"En la primera oferta, mi hurón no quería el regalo. Pero un par de días después, noté que intentaba robar la bolsa entera, así que le ofrecí una pieza nuevamente. Esta vez, y desde entonces, le ha encantado. ¡Imagínate! <br /><br /> ¡Me gusta esta golosina para hurones porque las piezas tienen el tamaño apropiado (es decir, pequeñas) para un hurón, y los ingredientes y las estadísticas son superiores a la mayoría de las golosinas para hurones! Su digestión se ha visto menos afectada por estos que por muchas golosinas de hurón también :)"
¡Mi gato los ama!,"Gran regalo natural para mi gato, cuya salud quiero mantener fuerte durante muchos años. ¡Y los ama!"
Al gatito Scottish Fold de 14 semanas le encantan estos,"Tengo estos para mi gatito y él los ama. <br /><br /> El comentario hecho sobre que la bolsa es difícil de abrir no es realmente tan importante, no he tenido ningún problema para cerrarla o abrirla correctamente. Sin embargo, preferiría un envase tipo contenedor, ya que es más fácil de conseguir, especialmente si estás entrenando a un gato en el que no quieres tener un montón de golosinas en la mano porque la bolsa sigue cerrándose. Pero la bolsa se cierra / abre como cualquier otra cerradura con cremallera. <br /><br /> Alimento a mi gatito con comida de gato con sabor a pollo, así que trato de compensar las golosinas con una carne diferente y las golosinas de salmón Wellness funcionan muy bien y es saludable sin todos esos rellenos. <br /><br /> Esta revisión es para tratar NO la bolsa, así que lo recomiendo encarecidamente. 5 estrellas."
muy desigual!,"A mi gato parece gustarle realmente esto. Como dijo un crítico, se secarán si la bolsa no está sellada. No he tenido ningún problema para sellar la bolsa que compré."
a mis gatitos no les importaron,"Me gustó que estas golosinas no tenían nada asqueroso (es decir, maíz, trigo, soya, subproductos). A mis gatos realmente no les importa el salmón, pero pensé que, dado que estaba mezclado con pavo, que les encanta, podrían gustarles. Bueno, no lo hicieron, olfatearon y no quisieron saber nada de ellos. Aunque mis gatos internos no los querían, los gatos callejeros de afuera los amaban."
"La comida es excelente, pero la bolsa apesta","A mis gatos les encantaron las golosinas, pero cada vez que trato de usar la cremallera de las bolsas para cerrarla, tengo que jugar con ella por un tiempo solo para cerrar la bolsa. Finalmente, la bolsa no se cerró correctamente y todas las golosinas se secaron, lo que provocó que los gatos perdieran interés. Planeo comprar otro pero esta vez lo tiraré en mi propio contenedor."
Mi perro ama estos huesos.,"Compré uno de estos huesos para mi mezcla de laboratorio / shepard, perro de 65 libras, y le encantó. Compré el primero de Petco y el tamaño grande era de 8 dólares. Amazon es un 50% más barato y hay envío gratis. Antes de comprometerse con 8 huesos, puede hacer lo que hice y dirigirse a su tienda de mascotas local para ver si tienen estos huesos y luego ver si le gustan a su perro. Mi laboratorio tarda aproximadamente 1 hora en comerse todo el hueso. Realmente me gusta que se rompa en pedazos pequeños, lo que elimina mis preocupaciones acerca de que mi perro se asfixie con un gran pedazo de hueso."
Ok producto pero sangra color,"Tengo un Weimaraner de 10 meses que amaba el premio Busy Bone Chewbone. Tiene cierta ansiedad por la separación y pueden ayudarlo a mantener la calma. Tarda unos 15-20 minutos en comer, pero es lo suficientemente largo como para calmarse. Solo me aseguro de que lo mantenga alejado de las cosas blancas. El centro rojo sangra un poco si deja caer el lado húmedo hacia abajo o si una pieza se rompe y cae sobre una superficie clara. Mi perro masticará en un extremo y luego lo dejará si se distrae, luego regresará y masticará en el otro extremo y el lado húmedo morirá la superficie en la que se encuentra. He podido limpiarlo de cosas con bastante facilidad, pero es un poco molesto tener que hacerlo. También desearía que fueran más baratos."
"Caro, desordenado y rápido","Tenía muchas esperanzas en el Busy Bone. Tengo un masticador grande y activo (el tipo de perro que tiene que tener varios huesos para elegir todo el tiempo si no quieres que mastique el armazón de tu cama). Esperaba que con la promesa &quot;duradera&quot; de Busy Bone, pudiera darle uno de estos y al menos tener tiempo para lavar los platos. ¿Por qué no describo lo que sucedió después ... <br /> Estaba en la cocina lavando los platos. Habían pasado unos quince minutos desde que le había dado el hueso al perro. Profundamente absorto en mí mismo por no enjuagar dichos platos, estaba fregando vigorosamente cuando un horrible sonido llegó a mis oídos: un crujido terrible e inquietantemente familiar. El perro se estaba comiendo mi cama. Así que entro en el dormitorio para regañarla e incluso antes de tener la oportunidad de mirar el marco de la cama, me sorprende el desastre que ha causado. El Busy Bone de alguna manera deja pequeñas migas marrones por TODO el piso. Demasiado pequeño y numeroso para recogerlo a mano y demasiado abultado para que la aspiradora lo limpie, el oobleck debe lavarse de la alfombra con un trapo. ¿Y mencioné que son caros? <br /> Seguiré con los huesos reales que compro del carnicero. Son más baratos, duran más y no dejan un desastre terrible."
No muy ocupado ...,"Mi perro demolió su hueso ocupado en menos de 5 minutos. Creo que básicamente se lo comió, lo que fue una gran decepción. Esperábamos algo que pudiéramos darle y que ella DISFRUTARÍA, pero también algo que duraría un poco más. Además de ser más una delicia que una masticación, estas cosas son desordenadas. Lo tenía en todo el piso a su alrededor, y en todas sus patas. Hace un pegajoso ... pegamento que no es muy fácil de limpiar. Definitivamente no volveré a comprarlos, es demasiado caro para durar solo 5 minutos."
Casi 5 estrellas,Me gustan los huesos ocupados. Mi pozo tiene que trabajar un poco más duro que ella con otros huesos &quot;grandes&quot; en el mercado. Desearía que durara un poco más. Ella puede terminar uno en menos de 5 minutos. Se lo doy porque quiero que esté OCUPADA. No distraído por 5 minutos.
La golosina del pastor alemán dura aproximadamente una hora,Compro esto como un regalo especial. Dura aproximadamente una hora y mi perro grande realmente lo disfruta.
Huesos ocupados,"Estos huesos son caros, pero mi Shepard alemán los ama. Debido a que los huesos son tan densos y pesados que tardan mucho más en devorarse, de ahí su nombre, Busy Bone."
Perrito enloquecido ......,"Nuestro puntero de pelo corto alemán se vuelve loco por estos huesos. ¡Son grandes, resistentes y le toma a nuestro perro de 100 libras una buena hora para masticar esto!"
Purina Busy Bone Dog Treat-El favorito de mis mascotas,Este producto de calidad es el plato de masticación saludable favorito de mis perros. Disfrutan inmensamente del hueso ocupado de Purina. Prefieren este regalo a los masticables de cuero crudo y no abandonan el Purina Busy Bone hasta que esté terminado.
Purina Busy Bone: un producto letal para tu perro,"Escribo esta carta después de un considerable pensamiento y angustia. El viernes por la mañana, 25 de febrero de 2011, los gritos de mi novia Lori me despertaron cuando estaba sentada en el piso de la sala de estar acunando a Greta, nuestra Pug registrada de 2 años y medio. Greta se arrastró debajo de la mesa de café y allí se ahogó hasta morir sola en un Purina Busy Bone. <br /><br /> Me pregunto cómo Purina, una compañía con un nombre tan icónico como Betty Crocker, Bayer, Gerber y General Mills, podría no solo haber fabricado un producto tan letal, sino que, como descubrí en Internet, ha tenido problemas con la muerte de otros perros durante algún tiempo, y no sacó este artículo peligroso de los estantes. Esto me parece absolutamente espantoso. Tengo 57 años y confío en los productos Purina desde que era un niño. Y ahora nuestra amada Greta, comprada a un criador como un adorable cachorro en el otoño de 2008, está muerta debido a su producto. Y Lori, mi amor de 32 años, víctima de un derrame cerebral en 2004 y que sin duda puede prescindir de este tipo de catástrofe estresante; una gran amante de los animales, le han roto el corazón. Ella simplemente está devastada y enojada. Y yo también. <br /> ¿Sabía que en los Estados Unidos sus ciudadanos gastan más en sus mascotas que en sus hijos? ¿Está familiarizado con la serie Westminster Kennel Club Dog Show que incluye las mejores razas del mundo en competencia por &quot;Best in Show&quot;, incluido el Pug chino? ¿Tienes alguna idea de la pérdida que hemos sufrido en tus manos negligentes? <br /> Podría hablar sobre el dinero que pagamos por Greta del criador, y tenerla esterilizada (no criamos a nuestras queridas mascotas; los mantenemos como compañeros amorosos todo el tiempo que podamos). Y hay chequeos regulares, y disparos, etc. Me resulta muy irónico que la oficina veterinaria que utilizamos esté a poca distancia de la tienda Kroger, donde compramos su Busy Bone. <br /> Tengo un padre de 91 años que vive solo. Lo visito al menos dos veces por semana, a veces más si el tiempo lo permite. Ciertamente aprecia esas visitas. Pero también tiene un compañero a tiempo completo: Spencer, su terrier Jack Russell. Spencer cumplirá 12 años en mayo. Papá está discapacitado, usa un andador, está programado para una cirugía de reemplazo de válvula cardíaca en la Clínica Cleveland y tiene una miríada de otros problemas de salud. Sin embargo, a pesar de ellos, ha logrado cuidar muy bien a su perro. Y creo que si no fuera por la atención amorosa que Spencer le da a papá, no estaría vivo hoy. Su perro le ha dado algo especial: el regalo de la vida. Algo que Purina nos ha robado. Uno pensaría que Purina tendría la misma consideración por el bienestar de los perros en este país que un hombre discapacitado de 91 años. Pero trágicamente ese no es el caso. <br /> Sin embargo, hay más. También tenemos un pug macho que llamamos Winston porque tiene las mismas características tenaces de bulldog grabadas en su asombrosa cara como la de Winston Churchill. Winston, como Greta era, es verdaderamente un individuo, un compañero con alma. Y como nosotros, ahora está sometido. En realidad está deprimido porque su compañero de juego ha desaparecido y no entiende por qué. Esto me concierne <br /> Soy fotógrafo profesional y escritor de oficio. Trabajo con el público en general y tengo que presentar un lado que infunde confianza. Escribir, por naturaleza, requiere un cierto estado mental también. Como resultado de perder a Greta, todo en lo que puedo pensar ahora es en entregarle un Busy Bone, sin saber que nos la arrebatará para siempre un poco más tarde. La culpa me está matando. Como puedo escribir ¿Cómo puedo hacer algo? La pena pasa, dicen. Pero los recuerdos trágicos permanecen fijos para toda la vida. Y lo que empeora las cosas en este caso es que la muerte de Greta podría haberse evitado. <br /> Aunque tanto a Winston como a Greta les gustaba el Busy Bone, varias veces en el pasado Greta lo había amordazado. Entonces, le serví una porción más pequeña cada vez, lo cual, después de una cuidadosa observación, supuse que resolvió el problema. En retrospectiva, debería haber respondido más a las preocupaciones que Lori expresó sobre este peligro potencial, para empezar. En un breve momento, mientras estábamos en otra habitación, Greta murió a causa de su producto. ¿Y por qué debería existir tal producto? ¿Por qué al menos no fue etiquetado como un peligro de asfixia? ¿Por qué Purina no realizó la investigación de seguridad adecuada antes de lanzar este producto a las tiendas? <br /> La respuesta es evidente: negligencia grave. Una negligencia que ha causado la muerte no solo de nuestra amada Greta y otros perros, sino que ahora ha dejado su huella indeleblemente en la vida de Lori y de mí. Nunca podremos borrar las imágenes dolorosas grabadas en nuestras mentes de ella tendida en el suelo. Me quedo despierto por la noche pensando en eso ahora, y también recuerdo haber cavado su tumba en nuestro patio trasero con tanta angustia que incluso yo, un escritor, no puedo expresarlo con palabras. Ahora es lo más cerca que podemos llegar a nuestro amigo especial. Estamos completamente angustiados. Greta, de solo 2 años y medio de edad, sana y en su mejor momento, una compañera maravillosa y amorosa, se ha ido para siempre. Es una pérdida horrible que no se puede reemplazar, gracias a Purina. <br /> Lo menos que Purina puede hacer es sacar todas las formas del Busy Bone del mercado de inmediato y realizar una investigación adecuada y responsable en el futuro antes de lanzar cualquier producto Purina. <br /><br /> Karl y Lori <br /> Antiguos propietarios de la querida Greta, pug hembra de raza pura. Nuestro bebe. Se fue para siempre."
Gran compra pero,"Compré estos para mis dos perros, uno y el mastín inglés y el otro un Black Mouth Cur [...]. Pensé que podría mantenerlos ocupados durante al menos una hora, como habían dicho otros críticos. Bueno, por supuesto, mis perros tenían que ser diferentes. 10 minutos planos, todos masticados y desaparecidos. Debo agregar que mis dos perros son masticadores agresivos y esa es la razón por la que busqué algo que durara. Para otros perros, que mastican normalmente, puede durar una hora más o menos. <br /><br /> Ambos adoran estos huesos y este empaque es una gran compra. Continuaré comprando y dando un regalo de fin de semana para mis hijos."
Fórmula estropeada dañada!,"Hemos ordenado Elecare a este remitente dos veces. La primera vez, lo recibimos al día siguiente y quedamos muy contentos. La segunda vez, llegó al día siguiente también, pero dos de las latas se abrieron y la caja se mojó, haciendo que el interior de la caja se cubriera con grumos de fórmula en mal estado. Cuando usamos una de las latas sin abrir (tuvimos que hacerlo ya que no teníamos nada más para alimentar al bebé y este producto no se vende en las tiendas), el bebé se enfermó durante varios días."
Frijoles de mala calidad,"Frijoles caros, se envasan en un tubo de vidrio que no es hermético. <br /><br /> Los frijoles eran finos y casi secos. <br /><br /> Obtén las opciones más baratas en Amazon, son mucho mejores y mucho más baratas ..."
Excelente condimento,"Muy sabroso, lo usé durante años, recientemente agregaron más pimientos rojos y eso lo hace más picante de lo que prefiero, pero sigue siendo muy bueno."
Mejor de todos,"No pudimos encontrar esto en ninguno de nuestros supermercados desde abril. Finalmente decidió ordenarlo. El servicio fue rápido y el producto era lo que estábamos buscando. Para cualquiera de ustedes que nunca haya probado esto, hace que la carne de mongol sea mejor que cualquier restaurante chino."
Excelente sabor,"Este producto es excelente Probé una noche para una cena rápida y fácil y a toda la familia le encantó, ¡incluida mi muy quisquillosa hija de 19 años! Vale la pena intentarlo por ti mismo."
¡Quiéralo!,"Este condimento es fácil de usar y delicioso. Te recomiendo que también agregues algunas setas en rodajas. Es una gran adición. Servido con arroz integral y brócoli, ¡es uno de los favoritos en nuestra casa!"
Gran condimento,Me encanta este condimento y en realidad lo compré en Amazon después de buscar en todas partes para encontrarlo después de que la tienda que uso para comprarlo cerró. Yo también uso este condimento con pollo.
Gran mezcla de carne mongol,Compré esto una vez en mi tienda local y fue tan bueno que volví a comprar más y se fue. Le pedí a la tienda que lo volviera a encontrar y nunca lo encontraron en Amazon. Haciendo mi segundo pedido hoy desde que me quedé sin mi último paquete.
